Waktu(s)	x1(m)		x2(m)		v1(m/s)	v2(m/s)	Energi(J)
2.820	0.00038296	0.00051444	-0.03185922	-0.03687016	1.2109
2.830	0.00005843	0.00013555	-0.03293298	-0.03873629	1.1504
2.840	-0.00027329	-0.00025663	-0.03328694	-0.03950874	1.2533
2.850	-0.00060479	-0.00065074	-0.03288444	-0.03911694	1.5201
2.860	-0.00092847	-0.00103510	-0.03172929	-0.03756656	1.9385
2.870	-0.00123701	-0.00139847	-0.02986584	-0.03493844	2.4840
2.880	-0.00152370	-0.00173076	-0.02737664	-0.03138127	3.1225
2.890	-0.00178284	-0.00202367	-0.02437733	-0.02709879	3.8129
2.900	-0.00201001	-0.00227113	-0.02100870	-0.02233312	4.5115
2.910	-0.00220230	-0.00246959	-0.01742626	-0.01734567	5.1759
2.920	-0.00235835	-0.00261817	-0.01378809	-0.01239745	5.7690
2.930	-0.00247837	-0.00271848	-0.01024224	-0.00772995	6.2619
2.940	-0.00256393	-0.00277440	-0.00691527	-0.00354797	6.6359
2.950	-0.00261773	-0.00279158	-0.00390310	-0.00000532	6.8828
2.960	-0.00264324	-0.00277695	-0.00126531	0.00280548	7.0041
2.970	-0.00264436	-0.00273800	0.00097690	0.00485884	7.0091
2.980	-0.00262497	-0.00268217	0.00283927	0.00619637	6.9123
2.990	-0.00258868	-0.00261612	0.00437009	0.00692144	6.7305
3.000	-0.00253843	-0.00254527	0.00564374	0.00718841	6.4803
3.010	-0.00247635	-0.00247325	0.00675275	0.00718738	6.1758
3.020	-0.00240359	-0.00240172	0.00779889	0.00712578	5.8280
3.030	-0.00232025	-0.00233025	0.00888376	0.00720866	5.4439
3.040	-0.00222547	-0.00225645	0.01009927	0.00761959	5.0277
3.050	-0.00211758	-0.00217628	0.01151855	0.00850388	4.5820
3.060	-0.00199427	-0.00208448	0.01318793	0.00995555	4.1098
3.070	-0.00185294	-0.00197515	0.01512102	0.01200891	3.6166
3.080	-0.00169104	-0.00184238	0.01729565	0.01463521	3.1120
3.090	-0.00150641	-0.00168083	0.01965415	0.01774430	2.6112
3.100	-0.00129764	-0.00148636	0.02210724	0.02119122	2.1346
3.110	-0.00106433	-0.00125651	0.02454099	0.02478692	1.7074
3.120	-0.00080731	-0.00099086	0.02682621	0.02831260	1.3575
3.130	-0.00052874	-0.00069126	0.02882892	0.03153664	1.1128
3.140	-0.00023210	-0.00036189	0.03042111	0.03423288	0.9980
3.150	0.00007793	-0.00000904	0.03149049	0.03619878	1.0317
3.160	0.00039567	0.00035911	0.03194889	0.03727202	1.2236
3.170	0.00071468	0.00073305	0.03173865	0.03734393	1.5725
3.180	0.00102813	0.00110249	0.03083685	0.03636847	2.0657
3.190	0.00132915	0.00145699	0.02925735	0.03436599	2.6793
3.200	0.00161118	0.00178666	0.02705028	0.03142154	3.3798
3.210	0.00186834	0.00208275	0.02429907	0.02767779	4.1268
3.220	0.00209572	0.00233818	0.02111488	0.02332373	4.8766
3.230	0.00228963	0.00254792	0.01762886	0.01857979	5.5859
3.240	0.00244776	0.00270926	0.01398246	0.01368114	6.2154
3.250	0.00256922	0.00282181	0.01031694	0.00886017	6.7334
